ChangeID,timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
100,2025-06-03T16:09:29.119538,NYC_GOID_000132,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
101,2025-06-03T16:09:29.119611,NYC_GOID_000133,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
102,2025-06-03T16:09:29.119784,NYC_GOID_000139,PrincipalOfficerName_SplitReview,Vilda Vera Mayuga,N/A,System_NameSplitRule,PrincipalOfficerName ('Vilda Vera Mayuga') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
103,2025-06-03T16:09:29.119919,NYC_GOID_000143,PrincipalOfficerName_SplitReview,Melissa Aviles Ramos,N/A,System_NameSplitRule,PrincipalOfficerName ('Melissa Aviles Ramos') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
104,2025-06-03T16:09:29.120054,NYC_GOID_000147,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
105,2025-06-03T16:09:29.120403,NYC_GOID_000162,PrincipalOfficerName_SplitReview,Adolfo Carrión Jr.,N/A,System_NameSplitRule,PrincipalOfficerName ('Adolfo Carrión Jr.') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
106,2025-06-03T16:09:29.120476,NYC_GOID_000163,PrincipalOfficerName_SplitReview,Jeffrey D. Roth,N/A,System_NameSplitRule,PrincipalOfficerName ('Jeffrey D. Roth') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
107,2025-06-03T16:09:29.120610,NYC_GOID_000167,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
108,2025-06-03T16:09:29.120684,NYC_GOID_000168,PrincipalOfficerName_SplitReview,Darcel D. Clark,N/A,System_NameSplitRule,PrincipalOfficerName ('Darcel D. Clark') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
109,2025-06-03T16:09:29.120753,NYC_GOID_000169,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
110,2025-06-03T16:09:29.120824,NYC_GOID_000170,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
111,2025-06-03T16:09:29.120916,NYC_GOID_000172,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
112,2025-06-03T16:09:29.120985,NYC_GOID_000174,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
113,2025-06-03T16:09:29.121052,NYC_GOID_000175,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
114,2025-06-03T16:09:29.121119,NYC_GOID_000176,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
115,2025-06-03T16:09:29.121208,NYC_GOID_000179,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
116,2025-06-03T16:09:29.121277,NYC_GOID_000180,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
117,2025-06-03T16:09:29.121346,NYC_GOID_000181,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
118,2025-06-03T16:09:29.121412,NYC_GOID_000182,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
119,2025-06-03T16:09:29.121480,NYC_GOID_000183,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
120,2025-06-03T16:09:29.121548,NYC_GOID_000184,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
121,2025-06-03T16:09:29.121615,NYC_GOID_000185,PrincipalOfficerName_SplitReview,Jeanne M. Victor,N/A,System_NameSplitRule,PrincipalOfficerName ('Jeanne M. Victor') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
122,2025-06-03T16:09:29.121681,NYC_GOID_000186,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
123,2025-06-03T16:09:29.122094,NYC_GOID_000190,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
124,2025-06-03T16:09:29.122205,NYC_GOID_000192,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
125,2025-06-03T16:09:29.122307,NYC_GOID_000194,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
126,2025-06-03T16:09:29.122383,NYC_GOID_000195,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
127,2025-06-03T16:09:29.122459,NYC_GOID_000196,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
128,2025-06-03T16:09:29.122532,NYC_GOID_000197,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
129,2025-06-03T16:09:29.122605,NYC_GOID_000198,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
130,2025-06-03T16:09:29.122680,NYC_GOID_000199,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
131,2025-06-03T16:09:29.122751,NYC_GOID_000200,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
132,2025-06-03T16:09:29.122828,NYC_GOID_000201,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
133,2025-06-03T16:09:29.122923,NYC_GOID_000203,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
134,2025-06-03T16:09:29.122996,NYC_GOID_000204,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
135,2025-06-03T16:09:29.123067,NYC_GOID_000205,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
136,2025-06-03T16:09:29.123137,NYC_GOID_000206,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
137,2025-06-03T16:09:29.123207,NYC_GOID_000208,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
138,2025-06-03T16:09:29.123277,NYC_GOID_000209,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
139,2025-06-03T16:09:29.123347,NYC_GOID_000210,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
140,2025-06-03T16:09:29.123416,NYC_GOID_000212,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
141,2025-06-03T16:09:29.123486,NYC_GOID_000213,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
142,2025-06-03T16:09:29.123558,NYC_GOID_000214,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
143,2025-06-03T16:09:29.123670,NYC_GOID_000217,PrincipalOfficerName_SplitReview,Rudy S. Giuliani,N/A,System_NameSplitRule,PrincipalOfficerName ('Rudy S. Giuliani') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
144,2025-06-03T16:09:29.123744,NYC_GOID_000218,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
145,2025-06-03T16:09:29.123812,NYC_GOID_000219,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
146,2025-06-03T16:09:29.123906,NYC_GOID_000221,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
147,2025-06-03T16:09:29.124003,NYC_GOID_000223,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
148,2025-06-03T16:09:29.124080,NYC_GOID_000224,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
149,2025-06-03T16:09:29.124152,NYC_GOID_000225,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
150,2025-06-03T16:09:29.124251,NYC_GOID_000230,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
151,2025-06-03T16:09:29.124327,NYC_GOID_000231,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
152,2025-06-03T16:09:29.124399,NYC_GOID_000232,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
153,2025-06-03T16:09:29.124469,NYC_GOID_000233,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
154,2025-06-03T16:09:29.124539,NYC_GOID_000234,PrincipalOfficerName_SplitReview,"Kerry D. Archer, ESQ",N/A,System_NameSplitRule,"PrincipalOfficerName ('Kerry D. Archer, ESQ') did not split into two parts; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
155,2025-06-03T16:09:29.124609,NYC_GOID_000235,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
156,2025-06-03T16:09:29.124703,NYC_GOID_000237,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
157,2025-06-03T16:09:29.124797,NYC_GOID_000239,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
158,2025-06-03T16:09:29.124869,NYC_GOID_000240,PrincipalOfficerName_SplitReview,"Martha Cruz, Esq",N/A,System_NameSplitRule,"PrincipalOfficerName ('Martha Cruz, Esq') did not split into two parts; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
159,2025-06-03T16:09:29.124938,NYC_GOID_000241,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
160,2025-06-03T16:09:29.125006,NYC_GOID_000242,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
161,2025-06-03T16:09:29.125075,NYC_GOID_000243,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
162,2025-06-03T16:09:29.125151,NYC_GOID_000244,PrincipalOfficerName_SplitReview,Robert Bucknam III,N/A,System_NameSplitRule,PrincipalOfficerName ('Robert Bucknam III') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
163,2025-06-03T16:09:29.125289,NYC_GOID_000248,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
164,2025-06-03T16:09:29.125366,NYC_GOID_000249,PrincipalOfficerName_SplitReview,Najma Ali Chermin,N/A,System_NameSplitRule,PrincipalOfficerName ('Najma Ali Chermin') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
165,2025-06-03T16:09:29.125436,NYC_GOID_000251,PrincipalOfficerName_SplitReview,Eric L. Adams,N/A,System_NameSplitRule,PrincipalOfficerName ('Eric L. Adams') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
166,2025-06-03T16:09:29.125571,NYC_GOID_000256,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
167,2025-06-03T16:09:29.125770,NYC_GOID_000263,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
168,2025-06-03T16:09:29.126050,NYC_GOID_000275,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
169,2025-06-03T16:09:29.126145,NYC_GOID_000277,PrincipalOfficerName_SplitReview,Christian J. Klossner,N/A,System_NameSplitRule,PrincipalOfficerName ('Christian J. Klossner') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
170,2025-06-03T16:09:29.126279,NYC_GOID_000281,PrincipalOfficerName_SplitReview,Abby Jo Sigal,N/A,System_NameSplitRule,PrincipalOfficerName ('Abby Jo Sigal') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
171,2025-06-03T16:09:29.126353,NYC_GOID_000283,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
172,2025-06-03T16:09:29.126447,NYC_GOID_000286,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
173,2025-06-03T16:09:29.126543,NYC_GOID_000288,PrincipalOfficerName_SplitReview,Andrea Shapiro Davis,N/A,System_NameSplitRule,PrincipalOfficerName ('Andrea Shapiro Davis') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
174,2025-06-03T16:09:29.126637,NYC_GOID_000291,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
175,2025-06-03T16:09:29.126709,NYC_GOID_000292,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
176,2025-06-03T16:09:29.126800,NYC_GOID_000296,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
177,2025-06-03T16:09:29.126871,NYC_GOID_000297,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
178,2025-06-03T16:09:29.126940,NYC_GOID_000298,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
179,2025-06-03T16:09:29.127009,NYC_GOID_000299,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
180,2025-06-03T16:09:29.127081,NYC_GOID_000303,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
181,2025-06-03T16:09:29.127153,NYC_GOID_000306,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
182,2025-06-03T16:09:29.127222,NYC_GOID_000307,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
183,2025-06-03T16:09:29.127314,NYC_GOID_000309,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
184,2025-06-03T16:09:29.127429,NYC_GOID_000314,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
185,2025-06-03T16:09:29.127588,NYC_GOID_000320,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
186,2025-06-03T16:09:29.127662,NYC_GOID_000322,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
187,2025-06-03T16:09:29.127740,NYC_GOID_000324,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
188,2025-06-03T16:09:29.127810,NYC_GOID_000325,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
189,2025-06-03T16:09:29.127881,NYC_GOID_000326,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
190,2025-06-03T16:09:29.127950,NYC_GOID_000327,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
191,2025-06-03T16:09:29.128044,NYC_GOID_000330,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
192,2025-06-03T16:09:29.128137,NYC_GOID_000332,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
193,2025-06-03T16:09:29.128209,NYC_GOID_000333,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
194,2025-06-03T16:09:29.128300,NYC_GOID_000335,PrincipalOfficerName_SplitReview,Anthony W. Marx,N/A,System_NameSplitRule,PrincipalOfficerName ('Anthony W. Marx') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
195,2025-06-03T16:09:29.128371,NYC_GOID_000336,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
196,2025-06-03T16:09:29.128443,NYC_GOID_000337,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
197,2025-06-03T16:09:29.128517,NYC_GOID_000338,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
198,2025-06-03T16:09:29.128591,NYC_GOID_000339,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
